user_id,article_1,article_2,article_3,article_4,article_5
215214,36162,161506,183176,111043,181585
215215,209236,206785,71161,237580,250043
215216,218028,202355,336254,237822,293513
215217,57757,237696,207994,161602,159762
215218,166585,64329,162655,158536,272143
215219,218337,166581,156560,272143,158536
215220,71397,202320,202381,207603,157595
215221,336221,235870,300082,156964,15602
215222,175040,182394,199198,199197,224658
215223,198659,162655,199198,64329,166581
215224,50644,30760,234481,39894,352979
215225,218337,166581,156560,272143,158536
215226,160974,162655,64329,156624,156619
215227,289090,235616,235870,234698,300082
215228,166585,64329,162655,158536,272143
215229,234698,95716,235870,336223,48403
215230,353633,352673,351876,351364,353575
215231,324823,64329,218337,285343,224658
215232,327124,96210,288440,289034,327535
215233,48403,31836,59057,336221,123290
215234,310125,310119,288435,70591,352901
215235,166585,64329,162655,158536,272143
215236,234006,336223,336221,277491,289090
215237,218337,166581,156560,272143,158536
215238,199198,166581,198659,158536,162655
215239,348112,348089,348093,283505,233688
215240,162765,156560,64329,159762,160974
215241,64329,198659,272143,166581,182394
215242,214753,218028,61594,336254,202355
215243,336223,124228,123290,123818,124177
215244,277491,293050,336221,156964,300082
215245,337735,284985,301030,272218,338339
215246,336221,336223,336220,58580,234269
215247,215993,111043,183176,283505,64329
215248,162765,156560,64329,159762,160974
215249,198659,166581,156560,199198,324823
215250,166585,64329,162655,158536,272143
215251,96141,315146,215613,218028,214753
215252,336380,160940,128551,338339,158906
215253,272218,161602,64329,207994,286161
215254,123757,123613,124749,123290,123289
215255,215993,111043,183176,283505,64329
215256,198659,166581,156560,199198,324823
215257,15432,15063,16934,199198,175040
215258,336220,289090,293114,158536,124228
215259,123757,124228,285524,293301,257291
215260,161602,123757,124748,161100,123290
215261,218337,166581,156560,272143,158536
215262,119514,199198,199197,198659,64329
215263,218337,166581,156560,272143,158536
215264,208582,208981,158536,162655,175040
215265,313862,312905,312565,312804,312611
215266,293514,270607,245161,96210,20691
215267,288435,235854,336220,289090,235616
215268,208562,283505,156447,64329,158536
215269,218028,202355,336254,255354,277107
215270,293513,245041,158882,235230,286161
215271,160748,337630,254265,272143,175040
215272,207469,64329,202675,65964,137477
215273,235854,234267,124350,289090,336220
215274,96210,336245,288440,183176,336220
215275,208562,64329,285343,218337,175040
215276,218337,166581,156560,272143,158536
215277,284597,285206,156025,101930,160909
215278,209236,123290,124749,123826,124734
215279,160974,162655,64329,156624,156619
215280,245161,271262,336245,96210,288440
215281,218028,315146,215613,214753,336254
215282,160974,162655,64329,156624,156619
215283,158536,225055,158082,160974,64329
215284,224821,9680,8172,283009,352979
215285,194923,118633,336221,336220,156964
215286,336221,156964,95716,234698,300082
215287,182394,198659,199197,224658,162655
215288,336245,20691,31836,336223,59057
215289,194923,293513,236610,285377,96210
215290,202559,336254,158541,162378,331116
215291,218337,166581,156560,272143,158536
215292,336220,277491,293114,96755,70999
215293,202652,209013,159275,161439,205052
215294,198659,166581,156560,199198,324823
215295,157478,289003,97530,336221,59057
215296,315146,218028,214753,96141,202355
215297,166585,64329,162655,158536,272143
215298,160974,162655,64329,156624,156619
215299,123826,96755,124350,160974,124749
215300,158882,202381,207603,293514,270607
215301,202381,208981,119193,336221,237452
215302,119193,48403,272143,64329,158536
215303,215861,331403,272143,160974,199198
215304,245161,270607,158882,293514,175040
215305,198659,166581,156560,199198,324823
215306,198659,182394,224658,199197,166581
215307,336245,20691,124748,124228,215861
215308,206159,207174,202383,226569,208168
215309,234987,305094,303565,31520,159177
215310,50504,293513,96210,65991,20691
215311,314680,336250,303528,336587,337166
215312,293050,313996,124749,70999,96755
215313,160974,162655,64329,156624,156619
215314,331116,218028,336245,199474,293513
215315,293513,288440,96210,20691,336245
215316,36162,183176,235854,111043,70591
215317,111043,215993,283505,235854,183176
215318,236566,58580,234269,234267,96210
215319,162655,156624,64329,166581,218337
215320,166585,64329,162655,158536,272143
215321,124749,160940,158906,286410,281947
215322,202330,70591,202388,293591,292692
215323,288528,156713,158882,293513,270607
215324,207469,64329,202675,65964,137477
215325,293513,245041,64329,162655,166581
215326,156560,175040,324823,198659,166581
215327,218337,166581,156560,272143,158536
215328,303180,48403,288320,336223,119193
215329,194923,293513,284773,236610,285377
215330,208562,202670,207828,70591,206735
215331,32486,91362,199198,32459,224658
215332,293050,293114,123289,124350,182394
215333,31488,288320,288321,300470,162655
215334,233443,236717,235154,228079,234716
215335,272143,198659,199198,162655,160417
215336,198659,162655,166581,199198,156560
215337,166585,64329,162655,158536,272143
215338,198659,166581,156560,199198,324823
215339,218028,209236,162378,206120,202559
215340,208582,208981,206627,336223,303180
215341,183176,289090,234269,336220,277491
215342,158082,160974,158536,166581,160417
215343,160974,162655,64329,156624,156619
215344,198659,166581,156560,199198,324823
215345,218028,202355,214753,336254,61594
215346,158536,160974,160417,83534,108856
215347,158536,272660,162655,166581,272143
215348,214753,218028,336254,61594,202355
215349,336221,129591,272143,156619,64329
215350,58580,236566,236690,235468,313920
215351,87695,87656,86937,87692,64329
215352,160974,162655,64329,156624,156619
215353,182394,198659,199197,224658,162655
215354,224658,198659,272143,261612,64329
215355,206027,208145,202676,207469,202675
215356,96210,8618,183176,9885,283505
215357,158536,162655,160974,64329,159762
215358,198659,224658,175040,284901,199197
215359,123290,124177,123757,199198,158082
215360,58619,209348,208582,208981,206763
215361,301030,272218,158536,64329,160417
215362,224658,199198,198659,272143,199197
215363,160974,162655,64329,156624,156619
215364,218337,166581,156560,272143,158536
215365,160974,162655,158536,156560,156624
215366,234987,303565,198659,175040,224658
215367,224658,199198,198659,272143,175040
215368,198659,182394,224658,199197,166581
215369,57748,209013,202652,289090,277491
215370,166585,64329,162655,158536,272143
215371,198659,182394,224658,199197,166581
215372,158536,162655,160974,64329,159762
215373,327766,326769,327546,327994,288251
215374,198659,182394,224658,199197,166581
215375,96210,20691,198199,129434,158536
215376,205958,209122,202370,50644,336254
215377,224658,324823,272143,199198,64329
215378,236266,234987,123290,234698,123818
215379,183176,233688,277492,289090,336220
215380,270607,245161,293514,277492,289090
215381,181585,111043,182576,199198,198659
215382,158536,198659,199198,166581,162655
215383,96210,20691,111043,336221,336220
215384,162655,166581,156624,272143,158536
215385,218028,288440,336245,96210,20691
215386,157077,160909,156025,285206,158535
215387,348101,5173,84111,118918,64329
215388,277107,39894,283009,202381,289003
215389,183176,129799,284339,199197,162655
215390,124350,124734,123614,123826,123290
215391,218330,336221,95716,270229,119193
215392,208582,208981,199474,293514,270607
215393,123614,123290,124350,124734,293062
215394,233478,160132,214800,284452,111210
215395,168623,64329,160417,160974,158536
215396,218337,166581,156560,272143,158536
215397,119193,48403,336380,128551,64329
215398,158536,162655,156560,156624,158082
215399,160748,337630,254265,183176,119534
215400,160974,158082,64329,162655,166581
215401,128957,129434,128879,300863,141972
215402,194923,293513,236610,285377,245161
215403,111043,183176,283505,166581,198659
215404,39894,283009,352979,331116,96210
215405,218337,166581,156560,272143,158536
215406,166585,64329,162655,158536,272143
215407,111043,288435,215674,119534,277492
215408,336220,277491,124748,272143,199198
215409,218028,331116,209236,202559,158536
215410,234698,95716,235870,336223,271261
215411,218028,202355,336254,324823,198659
215412,331116,202355,336223,64329,272143
215413,183176,233688,95716,336223,288325
215414,32082,234269,277491,289090,336221
215415,198659,182394,224658,199197,166581
215416,198659,224658,272143,182394,175040
215417,343256,208582,208981,336245,20691
215418,166581,156560,324823,235715,175040
215419,32459,30068,32453,24857,308543
215420,337735,160938,84273,217803,175213
215421,285808,272143,199198,224658,64329
215422,198659,182394,224658,199197,166581
215423,336380,128551,198659,162655,182394
215424,162765,156560,64329,159762,160974
215425,31836,288320,336223,59057,133160
215426,166581,218337,158536,160417,272143
215427,166585,64329,162655,158536,272143
215428,285648,286161,284547,64329,336607
215429,49282,270607,293513,63783,201307
215430,289126,159762,156560,158536,64329
215431,84100,79562,83539,84046,84905
215432,108856,128551,272143,156560,64329
215433,160974,166581,64329,156560,218337
215434,336221,300082,235870,95716,315105
215435,162248,159619,146188,272143,273397
215436,286180,284547,284452,285342,285648
215437,198659,182394,224658,199197,166581
215438,198659,166581,156560,199198,324823
215439,21381,20599,20550,19555,19720
215440,352979,289003,39894,30389,336221
215441,264771,156623,160131,159763,218337
215442,331116,214753,202355,209236,158541
215443,336245,20691,288440,337441,183176
215444,145809,199198,175040,218337,156624
215445,305094,234987,303565,31520,159177
215446,128551,128957,124749,123290,123826
215447,166585,64329,162655,158536,272143
215448,62494,62523,62701,62526,62464
215449,235616,235870,156964,300082,336221
215450,289090,336220,162300,162655,166283
215451,348093,348109,285533,198659,272143
215452,119193,336221,315105,95716,156964
215453,360361,361170,362607,361189,361714
215454,156603,214297,211926,159279,211722
215455,293531,261569,199844,175213,182467
215456,198659,182394,224658,199197,166581
215457,133160,48403,270229,288320,119193
215458,198659,182394,224658,199197,166581
215459,202355,48403,336223,119193,336220
215460,336220,277491,234267,289186,108855
215461,158047,158642,348113,198199,286128
215462,158536,162655,168623,156560,124748
215463,156624,64329,50864,162655,156560
215464,111043,283505,64329,166581,198659
215465,336476,182394,199197,64329,166581
215466,331116,202355,336245,285377,96210
215467,336254,283009,288942,277107,157478
215468,140699,146188,141477,140720,141414
215469,298639,298310,300076,225463,16129
215470,64329,272143,324823,158536,175040
215471,158082,160974,158536,156560,160417
215472,160974,162655,64329,156624,156619
215473,336223,288320,31836,133160,198659
215474,198659,182394,224658,199197,166581
215475,218337,166581,156560,272143,158536
215476,352837,38963,40735,87231,87228
215477,336254,202355,218028,233688,283505
215478,162655,64329,156624,166581,218337
215479,50644,96210,71161,20691,183176
215480,237524,293114,166581,338340,284985
215481,272143,96210,234698,183176,168623
215482,288528,293513,272513,285533,50504
215483,257291,285719,161439,289126,159762
215484,218028,162378,202355,214753,209236
215485,156560,156624,162655,158536,156447
215486,160974,162655,64329,156624,156619
215487,20691,336245,288440,162655,175040
215488,289471,292851,292692,293496,124352
215489,206785,32082,336220,336221,289090
215490,156560,156624,162655,158536,156447
215491,50644,160974,160132,214800,198659
215492,198659,158536,199197,162655,272143
215493,166585,64329,162655,158536,272143
215494,87188,87234,87126,87193,87099
215495,156964,336221,235870,234698,300082
215496,331116,271262,336245,58580,20691
215497,198659,182394,224658,199197,166581
215498,162655,156560,158536,156624,160417
215499,199197,70646,199198,206934,272143
215500,166585,64329,162655,158536,272143
215501,173907,326674,198659,166089,283123
215502,62599,62748,62750,62453,62751
215503,293513,49282,270607,168416,123757
215504,64329,160974,272143,158536,199198
215505,198659,182394,224658,199197,166581
215506,336254,214753,289003,162378,202355
215507,100787,106839,99336,225198,224209
215508,96210,96103,20691,15653,288440
215509,202355,353633,351875,218028,119193
215510,64329,235616,234267,336220,277492
215511,160974,160417,166581,199198,162655
215512,207758,285908,283505,183176,215993
215513,158536,166581,162655,156624,156560
215514,160974,162655,64329,156624,156619
215515,336220,289090,124352,123290,123818
215516,218028,336254,198659,199197,124350
215517,276970,237524,95972,299152,235715
215518,83539,84907,84344,83439,84618
215519,96215,97476,97053,95519,96186
215520,158906,337735,70646,199198,272143
215521,224417,205824,71161,158536,199198
215522,288528,293514,270607,245161,133160
215523,348112,89748,285533,300234,66672
215524,111043,233688,128260,215993,283505
215525,160974,162655,64329,156624,156619
215526,313556,289003,177442,331116,119193
215527,336380,68924,158046,284422,237835
215528,111043,215993,283505,183176,64329
215529,283402,156560,160974,162765,160417
215530,288320,30611,233595,336223,158536
215531,198659,199198,166581,156560,64329
215532,36162,211442,209122,20691,293513
215533,29953,32082,234269,336220,289090
215534,166585,64329,162655,158536,272143
215535,160748,337630,254265,304495,183176
215536,270607,293514,336380,224658,175040
215537,162378,215613,331116,218028,209236
215538,162765,156560,64329,159762,160974
215539,337143,57748,293514,158882,336220
215540,194923,236610,183176,283505,215993
215541,225055,158536,202675,160974,272143
215542,218337,166581,156560,272143,158536
215543,59499,59673,58733,57250,57644
215544,270607,245161,293514,324823,175040
215545,160974,162655,64329,156624,156619
215546,156560,158536,166581,162655,160417
215547,202355,202559,64329,166581,272143
215548,289090,235616,336220,277491,156560
215549,285808,175040,272143,64329,224658
215550,51221,64329,162655,166581,175040
215551,352979,39894,30389,283009,331116
215552,30389,277107,289003,39894,336220
215553,274347,218028,202355,274403,277691
215554,336245,20691,288440,337441,284602
215555,160974,162655,64329,156624,156619
215556,166585,64329,162655,158536,272143
215557,284583,111043,233688,181585,119534
215558,160974,162655,64329,156624,156619
215559,293513,285377,20691,336245,96210
215560,293513,285377,194289,113993,194923
215561,331116,58580,336221,236566,95716
215562,297826,321407,293114,124749,64352
215563,124228,123290,123818,300470,158082
215564,123818,123757,124352,123290,123289
215565,198659,166581,156560,199198,324823
215566,96210,288440,20691,183176,336223
215567,162765,156560,64329,159762,160974
215568,50644,64329,162655,235715,285648
215569,336254,206785,209236,162378,214753
215570,331116,209236,202355,64329,166581
215571,218337,166581,156560,272143,158536
215572,255354,156355,293114,240233,272143
215573,234006,10127,10197,9649,336245
215574,30712,156560,156447,160417,158536
215575,218337,166581,156560,272143,158536
215576,209236,206120,207603,202381,162378
215577,293513,285377,156964,336221,64409
215578,270847,272294,271164,272149,273464
215579,195843,362693,62748,62714,62601
215580,162765,156560,64329,159762,160974
215581,198659,182394,224658,199197,166581
215582,59057,156560,160417,133160,198159
215583,20691,336245,348093,233688,111043
215584,218028,202355,336380,83534,128551
215585,285808,272143,199198,224658,64329
215586,96210,20691,336220,245041,293513
215587,270742,293513,29812,352983,95716
215588,123290,123289,123818,123826,124749
215589,303699,304834,303772,199198,198659
215590,198659,162655,158536,160417,218337
215591,106808,331775,272143,234698,283627
215592,336221,289090,336220,277492,119193
215593,168838,331116,218028,30895,9466
215594,198659,175040,224658,182394,162655
215595,160158,284985,158915,162655,158536
215596,218337,198659,162655,324823,166581
215597,326769,224658,326689,162655,199198
215598,215993,111043,283505,183176,64329
215599,289090,235616,235870,336221,156964
215600,64329,162655,156560,272143,218337
215601,336221,198659,199198,64329,272143
215602,160974,162655,64329,156624,156619
215603,285808,272143,199198,224658,64329
215604,284602,59057,271997,336223,64329
215605,124748,198659,272143,175040,199198
215606,235616,160974,124748,123290,123818
215607,20691,336245,288440,337441,286128
215608,218144,198659,224658,272143,64329
215609,166581,156560,324823,235715,175040
215610,277107,336254,218028,202355,214753
215611,158082,158536,160974,156560,166581
215612,71665,72256,202675,272143,158536
215613,158536,162655,156560,158082,162300
215614,96210,288440,336245,181585,111043
215615,87082,106101,234698,183176,272143
215616,208970,183176,111043,128260,119534
215617,331116,202559,218028,162378,209236
215618,198659,199198,162655,64329,175040
215619,156654,293301,158536,162655,160417
215620,277713,123757,162655,272143,124350
215621,124228,123290,123818,124748,124352
215622,218337,166581,156560,272143,158536
215623,183176,233688,119193,336223,59057
215624,42960,42290,42530,42242,42787
215625,293114,124749,313996,284985,158906
215626,64329,158461,272143,158536,166581
215627,198659,162655,158536,160417,218337
215628,293513,272143,96480,119193,59057
215629,288325,218330,336221,336223,277178
215630,156654,293301,157078,161602,207994
215631,218337,166581,156560,272143,158536
215632,202355,202559,236207,168623,276970
215633,160974,162655,156624,64329,156619
215634,218337,166581,156560,272143,158536
215635,102908,106177,105540,106176,202355
215636,160940,338339,156355,301030,284985
215637,9139,7957,7861,10614,209013
215638,293513,58580,313920,271262,236566
215639,123290,124177,123757,199198,64329
215640,176586,121834,261612,300128,15226
215641,181585,128260,338340,124228,123826
215642,36162,156279,211442,209122,70986
215643,218028,202355,336223,336221,95716
215644,119193,48403,156624,175040,162655
215645,230337,237273,234390,236428,184711
215646,283009,327118,288440,289034,327124
215647,123290,124177,123818,123757,124228
215648,119193,48403,215861,331738,198144
215649,198659,166581,156560,199198,175040
215650,198659,182394,224658,199197,166581
215651,87231,87236,107212,160417,156624
215652,337441,336221,156964,235870,300082
215653,235870,336221,300082,156964,95716
215654,35771,160417,272143,2303,199198
215655,214474,336221,336223,336380,68924
215656,129434,108856,83534,198199,31520
215657,277107,283009,336254,206785,96210
215658,121440,324823,353019,175040,199198
215659,206661,207035,209294,206168,205876
215660,162765,156560,64329,159762,160974
215661,202355,331116,218028,202559,245041
215662,161801,270799,214283,235652,141004
215663,336245,20691,183176,64329,272143
215664,182261,182474,183179,234698,181026
215665,198659,182394,224658,199197,166581
215666,198659,182394,224658,199197,166581
215667,64329,160974,158536,156624,158082
215668,160974,158536,198659,158082,64329
215669,218337,166581,156560,272143,158536
215670,206785,31655,158536,156624,218337
215671,337143,343256,288500,293513,336380
215672,351888,10499,351512,351352,6558
215673,218337,166581,156560,272143,158536
215674,87224,87579,207982,206090,206065
215675,76291,31520,59057,123757,124748
215676,64329,272660,162655,166581,182394
215677,158536,162655,156560,158082,162300
215678,336245,20691,158536,199198,198659
215679,87194,237452,128710,324311,312611
215680,293513,20691,176851,336245,257487
215681,29953,32082,336220,234269,336221
215682,336221,235870,214631,300082,156964
215683,70035,146188,146196,146202,146187
215684,198659,182394,224658,199197,166581
215685,168623,140678,276970,124228,123290
215686,149623,156624,156560,107039,160417
215687,218337,166581,156560,272143,158536
215688,95736,95982,299402,95531,97009
215689,73413,73271,235715,199198,64329
215690,158536,162655,156560,158082,162300
215691,160974,162655,64329,156624,156619
215692,218337,166581,156560,272143,158536
215693,157441,73413,204360,179063,180996
215694,175423,96265,49087,70336,47874
215695,362914,361585,353415,20691,288528
215696,58580,236566,32088,96210,293301
215697,202652,209013,159275,288500,272143
215698,64329,272143,156560,162655,158536
215699,331116,218028,58464,20691,288440
215700,133160,303180,31836,59057,141004
215701,234698,95716,175040,272143,324823
215702,168564,293513,288440,96210,336245
215703,198659,182394,224658,199197,166581
215704,158082,160974,158536,160417,156560
215705,158082,160974,158536,166581,160417
215706,198659,166581,156560,199198,324823
215707,160974,158536,160417,199198,64329
215708,218028,202355,336254,313920,57616
215709,140739,140728,141489,124484,140399
215710,124177,199197,199198,182394,158536
215711,158536,160974,156624,162655,64329
215712,198659,182394,224658,199197,166581
215713,289090,336221,277491,235616,234267
215714,289003,162378,218028,202355,331116
215715,64329,160974,158536,156624,158082
215716,64329,162655,123289,124350,123826
215717,166581,156560,225055,64329,158082
215718,336245,20691,199198,293114,272143
215719,96210,336245,288440,183176,111043
215720,181585,111043,233688,119534,128260
215721,289090,336220,336221,95716,48403
215722,285808,272143,199198,224658,64329
215723,128988,129121,129540,250407,72619
215724,336220,158536,199197,156624,272143
215725,233997,203890,162300,158536,162655
215726,183176,111043,208562,208150,283505
215727,158082,160974,158536,166581,160417
215728,324823,175040,162655,199198,158536
215729,293513,245041,158882,218337,175040
215730,158082,160974,158536,166581,160417
215731,166585,64329,162655,158536,272143
215732,96210,20691,293114,199198,175040
215733,257291,289126,159762,156723,233717
215734,271520,273612,273397,265982,268335
215735,234698,133160,124228,123818,123290
215736,64329,162655,160974,158536,166581
215737,277107,39894,289003,284583,336220
215738,250043,271262,161506,169151,169157
215739,336245,20691,288440,284583,293513
215740,285808,272143,199198,224658,64329
215741,336254,214800,159762,42873,293301
215742,245161,270607,50504,293514,20691
215743,209122,199198,162655,283392,218337
215744,160974,162655,64329,156624,156619
215745,156355,272143,158536,156447,160974
215746,158082,160974,158536,166581,160417
215747,198659,182394,224658,199197,166581
215748,206775,202675,209294,207469,202383
215749,162765,156560,64329,159762,160974
215750,234698,235616,336220,95716,277491
215751,277107,352979,283009,42285,96210
215752,111043,64329,166581,198659,162655
215753,111043,64329,166581,158536,162655
215754,272143,64329,198659,199198,182394
215755,156447,166581,160974,158536,156624
215756,218028,202355,214753,336254,61594
215757,168623,272143,331116,96210,234698
215758,331116,293513,96210,20691,233688
215759,128260,336223,234698,235870,95716
215760,285808,272143,199198,224658,64329
215761,198633,183176,200023,289090,235616
215762,96210,123290,124352,123818,123757
215763,284547,338350,233717,182394,64329
215764,15636,14392,17080,14401,16470
215765,87215,202355,218028,336254,289003
215766,284339,119534,111043,181585,300082
215767,215993,336220,336221,183176,111043
215768,336220,277491,234267,235616,289186
215769,277107,352979,283009,202381,207603
215770,235990,233658,234987,303565,31520
215771,119193,48403,272143,224658,64329
215772,235524,289090,235616,235870,234698
215773,218337,166581,156560,272143,158536
215774,236566,58580,336220,87231,289090
215775,160565,209236,331116,218028,160974
215776,293513,289090,96210,336245,111043
215777,156560,160417,160974,162655,156624
215778,336245,20691,96210,96103,286128
215779,336223,183150,47718,129591,181489
215780,211442,283505,96210,233742,183176
215781,324611,324445,324991,324029,336221
215782,161506,160974,158536,336221,95716
215783,157478,283791,97530,285849,289003
215784,234987,303565,158906,160940,158536
215785,161602,207994,64329,162655,156560
215786,235715,36161,36129,2303,64329
215787,198659,182394,224658,199197,166581
215788,289090,336220,277492,158536,175040
215789,201775,201754,201784,201792,201779
215790,96210,336245,288440,199197,224658
215791,205824,70986,206785,209236,202355
215792,235616,234698,235870,336221,300082
215793,218337,166581,156560,272143,158536
215794,336220,289090,160940,64329,158536
215795,352979,283009,289003,336254,331116
215796,276946,233717,293301,58606,160132
215797,64329,158536,156624,235715,162655
215798,245161,270607,285377,50504,158882
215799,218028,293514,293513,336245,270607
215800,209236,331116,198868,357862,96210
215801,156964,336221,119193,214631,48403
215802,336254,111043,119534,233688,181585
215803,63296,63376,63308,218337,175040
215804,202652,209013,57475,96210,336245
215805,284096,337192,352901,336220,354086
215806,181585,111043,336221,336223,199198
215807,84371,83646,83852,84250,83483
215808,159762,289126,199198,272143,198659
215809,214753,202355,158541,218028,202559
215810,293513,50504,270607,245161,158882
215811,123290,124177,123757,124350,123289
215812,20691,336245,271262,58580,236610
215813,156560,158536,162655,160417,166581
215814,233688,111043,215993,283505,183176
215815,300082,235870,214631,336221,64409
215816,175040,336220,289186,234267,277491
215817,198659,162655,158536,160417,218337
215818,354750,354952,354966,354949,354756
215819,96210,20691,272143,162655,64329
215820,207758,207975,96877,225010,283764
215821,336223,324823,293114,124749,272143
215822,272143,166581,64329,199198,198659
215823,277107,352979,31696,331116,343256
215824,166585,64329,162655,158536,272143
215825,218337,166581,156560,272143,158536
215826,360415,336245,20691,95716,336221
215827,202675,206606,206159,205876,207024
215828,235870,336221,156964,166581,272143
215829,336245,96210,288440,48403,59057
215830,123613,123289,123290,124749,124748
215831,166585,64329,162655,158536,272143
215832,107282,208150,149706,202637,348112
215833,202355,336254,218028,199198,198659
215834,285663,209294,202675,173907,177262
215835,20691,95716,336245,336221,235870
215836,286336,283552,42356,114661,234051
215837,336223,331116,168623,336221,272143
215838,96210,271262,336245,236610,20691
215839,124350,31520,198199,128551,124748
215840,271262,225010,236566,277067,283764
215841,48403,123290,123818,124352,293114
215842,235870,234698,336221,95716,336223
215843,245161,270607,293514,96210,233688
215844,218337,166581,156560,272143,158536
215845,336801,313431,285342,218337,324823
215846,289090,156560,158536,160974,199198
215847,160974,162655,64329,156624,156619
215848,218337,166581,156560,272143,158536
215849,336221,235870,300082,48403,119193
215850,218337,166581,156560,272143,158536
215851,160974,162655,64329,156624,156619
215852,123289,123290,124749,124748,293114
215853,160417,272143,156624,158536,156619
215854,63780,63736,64329,199197,198659
215855,183176,336220,337192,289090,128260
215856,233688,183176,283505,289090,128260
215857,198659,166581,272143,158536,64329
215858,293114,272143,199198,64329,175040
215859,166585,64329,162655,158536,272143
215860,198659,182394,224658,199197,158536
215861,336254,277713,331116,162378,202559
215862,234698,95716,235870,156355,129434
215863,119193,271261,48403,225019,59057
215864,245161,270607,293514,111043,235616
215865,166581,253363,164124,199198,225055
215866,96210,336245,288440,111043,183176
215867,336254,283009,288942,285849,277107
215868,285377,270607,336245,20691,96210
215869,158082,160974,158536,166581,160417
215870,213927,284312,199198,224658,162655
215871,161801,235652,162655,64329,166050
215872,158082,160974,158536,160417,156560
215873,209236,206120,207603,202381,202355
215874,169151,123290,124350,336223,123909
215875,73413,73271,30159,73287,84246
215876,64329,156560,156624,158536,160974
215877,343256,284985,211481,337735,211483
215878,336220,337192,293114,277491,235616
215879,218337,166581,156560,272143,158536
215880,183176,96210,331116,168623,272143
215881,270607,293514,288440,20691,96210
215882,64329,158461,272143,158536,166581
215883,160974,162655,64329,156624,156619
215884,225010,336223,336221,300082,271261
215885,198659,182394,224658,199197,166581
215886,50644,234698,336245,96210,20691
215887,270607,293513,113993,245041,236610
215888,331116,168623,96210,336221,234698
215889,166581,156560,225055,64329,158082
215890,57748,297959,298445,293513,284985
215891,87228,87231,87224,87174,198659
215892,354086,348113,166581,129434,162655
215893,277107,39894,352979,289003,336254
215894,89754,89748,89764,89761,88914
215895,206627,293114,293050,124352,123818
215896,198659,224658,199197,182394,158536
215897,198659,182394,224658,199197,175040
215898,166581,272143,286726,175040,199198
215899,182394,198659,199197,224658,162655
215900,288440,331116,107121,107172,336245
215901,87579,87224,64329,166581,175040
215902,198659,182394,224658,199197,166581
215903,234698,272143,156560,175040,156624
215904,198659,182394,224658,199197,166581
215905,352979,50644,331116,293513,96210
215906,272143,198659,224658,175040,182394
215907,202559,162378,331116,218028,209236
215908,218028,162378,331116,209236,202559
215909,198659,182394,224658,199197,166581
215910,292881,292692,292856,293335,289973
215911,343256,158882,293513,245041,50504
215912,96210,20691,288440,337441,32088
215913,336221,336220,234698,289090,95716
215914,285377,96210,20691,336245,288440
215915,337192,183176,111043,96210,234006
215916,96210,288440,20691,337441,284583
215917,218337,166581,156560,272143,158536
215918,20691,336245,95716,289090,119193
215919,198659,166581,156560,199198,324823
215920,123818,123290,124748,124352,123757
215921,156279,50644,211442,30760,234481
215922,284470,156619,159762,158536,160974
215923,313556,177442,206785,218028,331116
215924,123826,124352,124350,123818,124748
215925,285719,168623,159762,233717,293301
215926,124177,123757,162655,159762,160974
215927,209348,208970,58619,235854,183176
215928,313556,289003,177442,36162,209122
215929,331116,218028,202355,214753,24767
215930,331116,284760,64409,59275,32082
215931,166585,64329,162655,158536,272143
215932,202388,224354,208360,48403,233595
215933,202355,202559,59057,336223,336221
215934,87236,87224,354824,160417,156560
215935,95531,97009,96210,160565,159266
215936,218028,202355,336254,61594,277491
215937,218337,166581,156560,272143,158536
215938,96210,293513,20691,327118,183176
215939,289003,277107,218028,119193,48403
215940,198659,182394,224658,199197,166581
215941,337166,336254,202355,218028,272143
215942,336220,336221,235854,270229,288320
215943,198659,166581,156560,199198,324823
215944,166585,64329,162655,158536,272143
215945,158082,160974,158536,160417,156560
215946,74780,158536,218337,199198,162655
215947,218337,166581,156560,272143,158536
215948,218337,166581,156560,272143,158536
215949,31520,336380,224658,182394,199197
215950,87144,87165,87233,87173,87193
215951,218028,202355,288440,336245,96210
215952,207469,64329,202675,65964,137477
215953,352979,283009,289003,336254,331116
215954,158082,160974,158536,160417,156560
215955,74780,343256,337143,338336,263792
215956,124749,338340,124176,123826,124350
215957,166581,156560,158536,162655,156624
215958,211442,336245,74780,96210,288440
215959,198659,182394,224658,199197,158536
215960,166585,64329,162655,158536,272143
215961,234698,95716,338340,293050,293114
215962,166585,64329,162655,158536,272143
215963,20691,336245,198659,224658,162655
215964,181929,293050,182394,160974,199197
215965,65991,157989,156839,156623,168623
215966,124228,123290,123818,124748,124352
215967,331116,64329,162655,175040,272143
215968,336254,162378,331116,218028,202559
215969,211723,211415,233688,183176,111043
215970,199198,182394,224658,175040,162655
215971,84634,84363,83549,32196,331116
215972,237464,233854,7902,25345,237224
215973,183176,235854,289090,336220,32082
215974,271262,20691,336245,288440,111043
215975,123818,124228,123290,124352,124748
215976,234858,209122,235105,233420,157252
215977,293513,124228,123290,199198,158536
215978,206415,36162,156158,161422,277107
215979,50644,96210,20691,336245,183176
215980,20691,96210,336245,96103,288440
215981,202320,206785,207603,206606,158536
215982,123290,124352,123757,123818,124177
215983,202355,331116,343256,175040,158293
215984,218337,166581,156560,272143,158536
215985,97082,108856,301030,272218,64329
215986,218028,255354,293514,96210,199474
215987,336254,283009,276970,293301,257291
215988,166585,64329,162655,158536,272143
215989,111043,233688,128260,336220,289090
